# SSSP Tree from source 1
# Vertex	Distance	Parent
67487	4	47003
67488	4	47014
67489	4	47018
67490	4	54554
67491	4	54554
67492	4	59151
67493	4	47022
67494	4	47022
67495	4	47026
67496	4	47030
67497	4	47030
67498	4	47030
67499	4	47030
67500	4	47030
67501	4	47036
67502	4	47048
67503	3	47049
67504	3	47053
67505	3	47058
67506	3	47058
67507	3	47058
67508	4	47094
67509	3	1847
67510	4	47098
67511	4	47098
67512	4	56833
67513	4	47136
67514	3	790
67515	4	47152
67516	4	47137
67517	4	47137
67518	3.7	70814
67519	4	47137
67520	4	47137
67521	4	47160
67522	4	47165
67523	4	47166
67524	4	47166
67525	4	47171
67526	4	47179
67527	4	47182
67528	4	47199
67529	4	47210
67530	4	56203
67531	3	47217
67532	4	47220
67533	4	47220
67534	4	47222
67535	4	47222
67536	4	47222
67537	4	47222
67538	4	47222
67539	4	47227
67540	4	47228
67541	4	47228
67542	4	47229
67543	4	47232
67544	4	47233
67545	4	47253
67546	4	47256
67547	4	47259
67548	4	47267
67549	4	47278
67550	4	47278
67551	4	47278
67552	4	47284
67553	4	47284
67554	2	71399
67555	4	47304
67556	4	47304
67557	4	47305
67558	4	47305
67559	3	47306
67560	3	47306
67561	3	47306
67562	4	52193
67563	4	55796
67564	4	47321
67565	3	1191
67566	4	47342
67567	4	47342
67568	4	47350
67569	4	47359
67570	4	47367
67571	4	47371
67572	4	47383
67573	4	47383
67574	4	47385
67575	4	47387
67576	4	47402
67577	4	47405
67578	4	47408
67579	4	47411
67580	4	47412
67581	4	47420
67582	4	47427
67583	4	47443
67584	4	47452
67585	4	47459
67586	4	47465
67587	4	47465
67588	4	47466
67589	3	47469
67590	4	47476
67591	4	47484
67592	4	47485
67593	4	47499
67594	4	47499
67595	3.3	891
67596	3	47504
67597	4	47508
67598	4	47530
67599	4	47541
67600	4	47541
67601	4	47541
67602	3.9	29315
67603	4	47546
67604	4	47548
67605	4	47556
67606	4	47556
67607	4	47559
67608	4	47562
67609	4	47567
67610	4	47569
67611	4	47576
67612	3	56186
67613	4	47581
67614	4	47584
67615	2	1849
67616	4	47621
67617	4	47621
67618	4	47638
67619	4	47655
67620	4	47662
67621	4	47662
67622	4	47683
67623	4	47686
67624	3	47687
67625	4	47691
67626	4	47691
67627	4	47711
67628	4	47713
67629	4	47713
67630	4	47725
67631	4	47725
67632	4	47725
67633	4	47725
67634	4	47725
67635	3	47735
67636	4	47737
67637	4	47740
67638	4	47741
67639	4	47741
67640	4	47741
67641	4	47741
67642	4	47741
67643	4	47741
67644	4	47741
67645	4	47741
67646	4	47741
67647	4	47741
67648	4	47741
67649	4	47741
67650	4	47741
67651	4	47741
67652	4	47741
67653	4	47741
67654	4	60321
67655	4	47744
67656	4	47757
67657	4	47751
67658	4	47751
67659	4	47751
67660	4	47751
67661	4	47751
67662	4	47751
67663	4	47760
67664	4	47760
67665	4	47774
67666	4	47776
67667	4	47783
67668	4	47792
67669	3	47793
67670	2	763
67671	4	47799
67672	4	47799
67673	4	47799
67674	4	47799
67675	4	47799
67676	4	47799
67677	4	47799
67678	4	47812
67679	4	47810
67680	4	47810
67681	4	47810
67682	4	47810
67683	4	47812
67684	4	47815
67685	4	47818
67686	4	63698
67687	4	47818
67688	4	47818
67689	3	2118
67690	4	47818
67691	3	47819
67692	4	47829
67693	4	47839
67694	4	47839
67695	4	47845
67696	4	47845
67697	4	47845
67698	4	47848
67699	4	47869
67700	3.6	21085
67701	4	47878
67702	4	47878
67703	4	47890
67704	4	47897
67705	4	47898
67706	4	47898
67707	4	47902
67708	4	47902
67709	4	47902
67710	4	47906
67711	4	47906
67712	4	47907
67713	4	47919
67714	4	47920
67715	4	47922
67716	3	47926
67717	4	47931
67718	3	70838
67719	4	47937
67720	4	47938
67721	4	47938
67722	4	47937
67723	4	47937
67724	4	47937
67725	4	47937
67726	4	47938
67727	4	47937
67728	4	47941
67729	3	7047
67730	4	47945
67731	4	47949
67732	4	47949
67733	3	1623
67734	4	47966
67735	4	47966
67736	4	47972
67737	4	47972
67738	4	47983
67739	4	47983
67740	4	47983
67741	3	47985
67742	3	47985
67743	3	47985
67744	4	47989
67745	4	47996
67746	4	47996
67747	4	47996
67748	2.2	75174
67749	3	1910
67750	4	48011
67751	4	48011
67752	4	48048
67753	4	48053
67754	4	66064
67755	4	48071
67756	4	48071
67757	4	48078
67758	4	48081
67759	4	48081
67760	4	48082
67761	4	48086
67762	4	48091
67763	4	48094
67764	4	48101
67765	3	48110
67766	4	48132
67767	4	48134
67768	3	48138
67769	4	48156
67770	4	48165
67771	4	48168
67772	4	48168
67773	4	48168
67774	4	48168
67775	4	48173
67776	4	48176
67777	4	48176
67778	4	48183
67779	4	48188
67780	4	48206
67781	4	48214
67782	4	48216
67783	4	48221
67784	3	48225
67785	3	48227
67786	3	48227
67787	3	48227
67788	3	48233
67789	4	48238
67790	3	64297
67791	4	48240
67792	3	48250
67793	4	48251
67794	4	48260
67795	4	48261
67796	4	48271
67797	4	48272
67798	4	48280
67799	4	48280
67800	4	48313
67801	4	48313
67802	4	48313
67803	4	48325
67804	4	48338
67805	4	48359
67806	4	48361
67807	4	48364
67808	4	48378
67809	4	48382
67810	4	48384
67811	4	48387
67812	4	48387
67813	4	48393
67814	4	48396
67815	4	48399
67816	3	22412
67817	3	48417
67818	3	48418
67819	3	48418
67820	4	48420
67821	4	48420
67822	4	48422
67823	4	48427
67824	4	48427
67825	4	48427
67826	4	48427
67827	4	48427
67828	4	48427
67829	4	48427
67830	4	48427
67831	4	48427
67832	4	48433
67833	4	48433
67834	4	48433
67835	4	48433
67836	4	48433
67837	4	48433
67838	4	48440
67839	4	48449
67840	4	48450
67841	4	48450
67842	4	48450
67843	4	48454
67844	3	48460
67845	3.4	23880
67846	4	48467
67847	4	48469
67848	3	48474
67849	4	48480
67850	4	48484
67851	4	48486
67852	4	48487
67853	4	48490
67854	4	48494
67855	3	48499
67856	3	48499
67857	4	48514
67858	4	48520
67859	4	48524
67860	4	48543
67861	4	48558
67862	4	48558
67863	4	48569
67864	4	48580
67865	4	48580
67866	4	48580
67867	4	48580
67868	4	48580
67869	4	48580
67870	4	48580
67871	4	48580
67872	4	48580
67873	4	48580
67874	4	48580
67875	2	634
67876	4	48596
67877	4	48629
67878	3	48633
67879	4	48634
67880	4	48637
67881	4	48653
67882	4	48655
67883	4	48655
67884	4	48657
67885	4	48661
67886	4	48662
67887	4	48665
67888	4	48666
67889	4	48666
67890	4	48666
67891	4	48666
67892	3	48671
67893	3	48671
67894	4	48674
67895	2	824
67896	4	48676
67897	4	48676
67898	4	48676
67899	4	48677
67900	4	48679
67901	4	48682
67902	4	48686
67903	4	48686
67904	4	48690
67905	4	48690
67906	4	48692
67907	4	48696
67908	4	48697
67909	4	48707
67910	4	48707
67911	4	48707
67912	4	48713
67913	3	48741
67914	3	48741
67915	4	48745
67916	4	48748
67917	4	48749
67918	4	48771
67919	4	48774
67920	4	48774
67921	4	48800
67922	4	48800
67923	4	48804
67924	4	48815
67925	4	48816
67926	4	48819
67927	3	48823
67928	4	48839
67929	4	48840
67930	4	48853
67931	4	48853
67932	4	48853
67933	4	48853
67934	4	48863
67935	4	48868
67936	4	48870
67937	4	48895
67938	4	48895
67939	4	48895
67940	4	48896
67941	4	48896
67942	4	48898
67943	4	48900
67944	4	48900
67945	4	48908
67946	4	48908
67947	4	48912
67948	4	48927
67949	4	48934
67950	4	48944
67951	4	48956
67952	4	48967
67953	4	48967
67954	4	48967
67955	4	48999
67956	4	49000
67957	3	49002
67958	3	49002
67959	3	49002
67960	3	49009
67961	4	49031
67962	4	49034
67963	4	49040
67964	4	49044
67965	4	49044
67966	4	62066
67967	4	49058
67968	4	49058
67969	4	49058
67970	4	49064
67971	4	49092
67972	4	49092
67973	4	49094
67974	4	49095
67975	3	49104
67976	3	49104
67977	3	49104
67978	4	49106
67979	4	49134
67980	3	49145
67981	4	49147
67982	4	49154
67983	4	49162
67984	4	49162
67985	3	49171
67986	4	49196
67987	4	49200
67988	4	49203
67989	3	49219
67990	3	49219
67991	4	49251
67992	4	49257
67993	4	49258
67994	4	49262
67995	4	49264
67996	4	49273
67997	4	49275
67998	4	49275
67999	4	49277
68000	4	49292
68001	4	49297
68002	4	49304
68003	4	49314
68004	4	49344
68005	4	49344
68006	4	49355
68007	4	49357
68008	4	49357
68009	4	49377
68010	4	49379
68011	3	49387
68012	4	49399
68013	4	49403
68014	4	49411
68015	4	49411
68016	4	49411
68017	4	49417
68018	4	49428
68019	4	49428
68020	4	49428
68021	4	49774
68022	4	49433
68023	4	49434
68024	4	49436
68025	4	49446
68026	3.4	26932
68027	3	49473
68028	4	49476
68029	4	49477
68030	4	49479
68031	5	49503
68032	4	49505
68033	4	49505
68034	4	49510
68035	4	49514
68036	4	49548
68037	4	49550
68038	4	49556
68039	4	49603
68040	4	49603
68041	4	49605
68042	4	49605
68043	4	49605
68044	4	49605
68045	4	49628
68046	4	49628
68047	4	49628
68048	4	49628
68049	4	49628
68050	4	49630
68051	4	49631
68052	4	49632
68053	4	49646
68054	4	49650
68055	4	49684
68056	3	49687
68057	4	49689
68058	4	49692
68059	4	49699
68060	4	49699
68061	4	68063
68062	4	68063
68063	3	11581
68064	4	49707
68065	4	68063
68066	3	49710
68067	4	49712
68068	4	49712
68069	3	49732
68070	3	49732
68071	3	49732
68072	3	49732
68073	4	49738
68074	4	49738
68075	3	49750
68076	3	49783
68077	4	49804
68078	4	49804
68079	4	49804
68080	4	49804
68081	4	49804
68082	4	49804
68083	3	791
68084	4	58016
68085	4	58016
68086	4	49842
68087	4	49851
68088	4	49854
68089	4	49854
68090	3.3	49861
68091	4	49876
68092	4	49876
68093	4	49886
68094	4	49886
68095	5	49891
68096	3	49904
68097	5	49992
68098	5	49992
68099	5	49992
68100	5	49993
68101	5	49992
68102	5	49993
68103	4	50002
68104	3	18
68105	4	50035
68106	4	50038
68107	2	279
68108	4	50060
68109	4	50060
68110	4	50061
68111	4	50061
68112	4	50079
68113	4	50080
68114	4	50080
68115	4	50090
68116	4	50090
68117	4	50100
68118	4	50104
68119	4	50100
68120	4	50104
68121	4	50100
68122	4	50101
68123	4	50101
68124	4	50104
68125	5	50118
68126	5	50118
68127	5	50118
68128	4	50141
68129	4	50140
68130	4	50140
68131	4	50140
68132	4	50140
68133	4	50140
68134	4	50140
68135	4	50140
68136	4	50140
68137	4	50146
68138	4	50146
68139	4	50150
68140	4	50191
68141	4	50191
68142	4	50191
68143	4	50191
68144	4	50209
68145	4	50210
68146	4	50213
68147	4	50231
68148	4	50248
68149	4	50248
68150	3	50268
68151	3	50268
68152	4	50271
68153	4	50273
68154	5	50306
68155	5	50306
68156	5	50310
68157	3.1	28168
68158	4	50311
68159	4	50311
68160	4	50311
68161	4	50312
68162	4	50312
68163	4	50312
68164	4	50312
68165	4	50312
68166	4	50312
68167	4	50313
68168	4	50313
68169	4	50322
68170	4	50325
68171	5	50329
68172	5	50329
68173	2	1247
68174	5	50343
68175	5	50355
68176	4	50358
68177	4	50358
68178	5	50368
68179	5	50422
68180	4	50377
68181	3	50389
68182	4	50396
68183	4	50397
68184	4	50420
68185	4	50420
68186	4	50420
68187	4	50420
68188	4	50420
68189	4	50420
68190	4	50420
68191	4	50420
68192	5	50423
68193	5	50438
68194	5	50448
68195	4	50456
68196	4	50463
68197	4	50463
68198	4	50463
68199	4	50463
68200	4	50463
68201	4	50463
68202	4	50463
68203	4	50463
68204	4	50463
68205	4	50463
68206	4	50463
68207	4	50463
68208	4	50463
68209	4	50463
68210	4	50463
68211	4	50463
68212	4	50463
68213	4	50463
68214	4	50463
68215	4	50463
68216	4	50463
68217	4	50463
68218	4	50463
68219	4	50463
68220	4	50463
68221	4	50463
68222	4	50463
68223	4	50463
68224	4	50463
68225	4	50463
68226	4	50463
68227	4	50463
68228	4	50463
68229	4	50463
68230	4	50463
68231	4	50463
68232	4	50463
68233	4	50463
68234	4	50463
68235	4	50463
68236	4	50463
68237	4	50463
68238	4	50463
68239	4	50463
68240	4	50489
68241	3	71423
68242	5	50521
68243	4	50532
68244	3	5227
68245	4	50553
68246	4	50558
68247	3	50564
68248	3	50564
68249	3	50564
68250	3	50576
68251	4	50605
68252	4	50608
68253	4	50629
68254	4	50630
68255	4	50660
68256	4	50676
68257	4	50676
68258	3.1	2880
68259	4	50685
68260	4	50686
68261	4	50708
68262	4	50710
68263	4	50710
68264	4	50720
68265	4	50720
68266	4	50720
68267	4	50720
68268	4	50720
68269	4	50721
68270	4	50721
68271	2.2	51259
68272	4	50721
68273	4	50736
68274	4	50736
68275	4	50736
68276	4	50738
68277	4	50738
68278	4	50738
68279	3	50740
68280	3	50744
68281	4	50753
68282	4	50753
68283	3	4969
68284	3	50778
68285	4	50794
68286	4	50801
68287	4	50807
68288	4	50822
68289	4	50823
68290	4	50837
68291	4	50837
68292	4	50840
68293	4	50840
68294	4	50841
68295	4	50842
68296	3	70939
68297	4	63794
68298	4	50868
68299	4	50869
68300	4	50869
68301	4	50890
68302	3	6508
68303	4	50901
68304	4	50903
68305	4	50914
68306	4	50945
68307	3	50956
68308	3	50956
68309	3	50956
68310	4	50959
68311	4	50984
68312	4	50989
68313	4	50995
68314	4	50998
68315	3	51004
68316	3	51004
68317	3.5	24672
68318	4	51026
68319	4	51049
68320	3	51097
68321	3	51097
68322	3	51099
68323	4	51101
68324	2	169
68325	4	51121
68326	4	51121
68327	4	51128
68328	4	51129
68329	4	51130
68330	4	51130
68331	4	51130
68332	4	51130
68333	4	51130
68334	4	51130
68335	4	51132
68336	4	51138
68337	4	51138
68338	3	1756
68339	4	51171
68340	4	51171
68341	4	51175
68342	4	51175
68343	4	51179
68344	4	51200
68345	4	51236
68346	4	51244
68347	3	51245
68348	3	51245
68349	4	51246
68350	3	51255
68351	3	51259
68352	4	51263
68353	4	51272
68354	4	51279
68355	4	51280
68356	3	3281
68357	3	51306
68358	3	57035
68359	3	51306
68360	3	51306
68361	3	51306
68362	4	51311
68363	4	51311
68364	4	51338
68365	4	51338
68366	2	550
68367	4	51347
68368	4	51347
68369	3	51356
68370	3	51356
68371	3	51356
68372	4	51358
68373	4	51358
68374	4	51365
68375	3.5	51386
68376	4	51387
68377	4	51392
68378	4	51392
68379	3	1191
68380	4	51413
68381	4	51414
68382	4	51419
68383	4	63001
68384	4	51423
68385	4	63001
68386	3	51440
68387	4	51455
68388	4	51459
68389	4	51462
68390	4	51478
68391	4	51478
68392	4	51480
68393	4	68395
68394	4	51480
68395	3	1621
68396	4	51485
68397	4	51513
68398	4	51559
68399	4	51559
68400	4	51559
68401	5	51566
68402	4	51571
68403	4	51572
68404	5	51588
68405	4	51590
68406	4	51634
68407	4	51646
68408	5	51648
68409	4	51649
68410	4	51658
68411	4	51671
68412	4	51672
68413	4	51710
68414	4	51672
68415	4	51693
68416	3	51697
68417	4	51699
68418	4	51710
68419	5	51717
68420	4	51734
68421	4	51741
68422	4	51741
68423	3.1	42078
68424	4	51741
68425	4	51744
68426	4	51760
68427	4	51760
68428	4	51760
68429	4	51760
68430	4	51766
68431	4	51768
68432	5	51769
68433	5	51770
68434	5	51770
68435	5	51770
68436	4	51773
68437	4	51776
68438	4	51780
68439	4	51781
68440	4	51792
68441	4	51803
68442	5	51806
68443	4	51818
68444	4	51828
68445	5	51829
68446	5	51842
68447	5	51842
68448	4	51869
68449	4	51869
68450	4	51869
68451	4	51874
68452	5	51886
68453	5	51886
68454	5	51886
68455	5	51886
68456	4	51889
68457	4	51891
68458	4	51900
68459	4	51908
68460	4	51908
68461	4	51908
68462	4	51908
68463	4	51908
68464	5	51911
68465	5	51911
68466	4	51918
68467	3	143
68468	4	68467
68469	4	51923
68470	5	51930
68471	4	51931
68472	4	51956
68473	4	51958
68474	4	51966
68475	4	51973
68476	4	51976
68477	4	51976
68478	4	51986
68479	5	51994
68480	3	52019
68481	4	52022
68482	4	52026
68483	5	52034
68484	4	52062
68485	4	52062
68486	4	52062
68487	4	52083
68488	4	52102
68489	4	52102
68490	5	52106
68491	4	55027
68492	4	52113
68493	4	52118
68494	3	52125
68495	2	3850
68496	4.9	50376
68497	5	52133
68498	5	52133
68499	5	52133
68500	4	52135
68501	4	52135
68502	4	52137
68503	4	52137
68504	4	52137
68505	4	52137
68506	4	52137
68507	3.6	42430
68508	4	52155
68509	5	52161
68510	5	52172
68511	5	52174
68512	4	52175
68513	4	52175
68514	3	52176
68515	5	52181
68516	5	52181
68517	5	52186
68518	4	52193
68519	4	52193
68520	4	52215
68521	4	52217
68522	4	52217
68523	4	52233
68524	4	52242
68525	4	52242
68526	4	52242
68527	4	52242
68528	4	52251
68529	4	52252
68530	4	52262
68531	4	52262
68532	5	52271
68533	4	52274
68534	5	52278
68535	5	52278
68536	3	70966
68537	4	52284
68538	4	52298
68539	4	52298
68540	4	52298
68541	4	52309
68542	4	52309
68543	4	52309
68544	4	52309
68545	2.6	5467
68546	4	52309
68547	4	52309
68548	5	52320
68549	3	52327
68550	4	58876
68551	5	52329
68552	5	52329
68553	4	52334
68554	5	52360
68555	4	52361
68556	4	52361
68557	4	52361
68558	4	52374
68559	4	52374
68560	4	52374
68561	4	52374
68562	4	52384
68563	4	52394
68564	4	52406
68565	4	52452
68566	5	52435
68567	5	52441
68568	5	52454
68569	4	52463
68570	3	52473
68571	4	52482
68572	4	52520
68573	4	52520
68574	4	52521
68575	4	52528
68576	4	52528
68577	4	52531
68578	4	52537
68579	3.1	34132
68580	3	52549
68581	5	52550
68582	4	52552
68583	4	52552
68584	4	52552
68585	4	52552
68586	4	52552
68587	4	52556
68588	3	52582
68589	4	52589
68590	4	52590
68591	4	52593
68592	5	52598
68593	5	52598
68594	5	52598
68595	5	52602
68596	4	63642
68597	3	52650
68598	3	52650
68599	4	52664
68600	4	52665
68601	4	52668
68602	4	52684
68603	4	52687
68604	4	52703
68605	4	52703
68606	4	52726
68607	4	52736
68608	3	52738
68609	3	52738
68610	3	52738
68611	4	52740
68612	4	52753
68613	4	52753
68614	4	52753
68615	4	52760
68616	2	5232
68617	4	52768
68618	4	52772
68619	4	52772
68620	4	52775
68621	4	52775
68622	4	52781
68623	4	52782
68624	4	52816
68625	4	52827
68626	4	52832
68627	4	52832
68628	4	52834
68629	4	52837
68630	4	52837
68631	4	52841
68632	4	52841
68633	4	52843
68634	4	52845
68635	4	52845
68636	4	52873
68637	4	52878
68638	3.8	23406
68639	4	52896
68640	4	52925
68641	4	52930
68642	4	52948
68643	4	52948
68644	4	52948
68645	4	52948
68646	4	52948
68647	3	52949
68648	3	681
68649	3	52949
68650	3	52949
68651	3	52949
68652	5	52956
68653	5	52970
68654	5	52970
68655	3.2	58615
68656	5	52991
68657	5	52993
68658	5	52993
68659	5	52993
68660	5	52993
68661	4	53000
68662	4	53014
68663	4	53017
68664	4	53017
68665	4	53019
68666	4	53021
68667	2	1059
68668	4	53022
68669	4	53025
68670	4	53032
68671	4	53030
68672	4	53030
68673	4	53036
68674	4	53036
68675	4	53041
68676	4	53048
68677	4	53049
68678	2.4	3560
68679	4	53062
68680	4	53075
68681	4	53089
68682	4	53093
68683	4	53093
68684	4	53112
68685	4	53112
68686	4	53114
68687	4	53120
68688	4	53123
68689	5	53131
68690	5	53137
68691	3	1835
68692	3	1835
68693	4	53151
68694	4	53153
68695	4	53153
68696	4	53153
68697	4	53166
68698	4	53168
68699	4	53170
68700	4	53172
68701	4	53176
68702	4	53182
68703	3	5958
68704	5	53212
68705	4	53215
68706	4	53217
68707	4	53217
68708	4	53217
68709	5	53249
68710	4	53250
68711	4	53250
68712	4	53250
68713	4	53253
68714	4	53253
68715	4	53253
68716	4	53259
68717	4	53274
68718	4	53276
68719	4	53285
68720	3	53302
68721	4	53307
68722	4	53307
68723	4	68727
68724	4	53307
68725	4	53307
68726	4	53307
68727	3	1191
68728	4	53307
68729	4	53307
68730	4	53307
68731	4	53317
68732	4	53317
68733	4	53339
68734	4	53339
68735	4	53355
68736	4	53383
68737	3	53426
68738	3	53426
68739	2	634
68740	4	53438
68741	4	53440
68742	4	53443
68743	5	53469
68744	5	53476
68745	4	53480
68746	4	53480
68747	4	53481
68748	4	53485
68749	4	53486
68750	4	53506
68751	4	53513
68752	3.9	14404
68753	4	53526
68754	4	53530
68755	5	53542
68756	5	53542
68757	4	53555
68758	4	53557
68759	4	53557
68760	4	53561
68761	5	53565
68762	4	53590
68763	5	53632
68764	5	53634
68765	4	53646
68766	2	634
68767	5	53658
68768	4	53659
68769	3	9412
68770	4	53660
68771	4	53661
68772	4	53661
68773	4	53661
68774	4	53661
68775	4	53661
68776	4	53665
68777	4	53668
68778	4	53674
68779	3	53651
68780	4	53681
68781	4	53705
68782	4	53741
68783	4	53748
68784	5	53749
68785	3.6	30457
68786	4	53752
68787	4	53767
68788	4	53774
68789	4	53782
68790	4	53783
68791	4	53791
68792	5	53798
68793	4	53800
68794	4	53803
68795	4	53814
68796	4	53814
68797	4	53814
68798	4	53814
68799	4	53815
68800	4	53818
68801	4	53819
68802	4	53826
68803	4	53833
68804	4	53850
68805	4	53850
68806	4	53850
68807	4	53850
68808	4	53850
68809	4	53850
68810	4	53850
68811	4	53850
68812	4	53850
68813	4	53887
68814	4	53889
68815	4	53891
68816	5	53907
68817	4	53919
68818	4	53919
68819	4	53919
68820	4	53919
68821	5	53922
68822	5	53926
68823	3	53936
68824	3	53936
68825	3	53936
68826	4	53938
68827	4	53938
68828	2.5	17292
68829	4	53955
68830	4	53957
68831	4	53969
68832	4	53986
68833	4	53987
68834	4	53989
68835	4	54001
68836	4	54001
68837	4	54015
68838	4	54015
68839	4	54015
68840	4	54077
68841	4	54077
68842	4	54077
68843	4	54077
68844	4	54077
68845	5	54085
68846	4	54093
68847	4	54115
68848	4	54115
68849	4	54122
68850	3	67142
68851	3	54151
68852	5	54155
68853	5	54155
68854	5	54155
68855	5	54155
68856	5	54155
68857	3	54167
68858	3	54167
68859	3	54167
68860	2	763
68861	5	54171
68862	5	54172
68863	5	54186
68864	4	54192
68865	4	54204
68866	4	54229
68867	4	54232
68868	4	54240
68869	4	54242
68870	3	737
68871	4	54247
68872	4	54249
68873	3	1720
68874	4	54275
68875	4	54280
68876	4	54286
68877	3	5227
68878	4	54312
68879	4	54317
68880	4	54318
68881	4	54320
68882	4	54321
68883	4	54324
68884	4	54324
68885	3	54325
68886	3	54333
68887	2	449
68888	4	54352
68889	4	54352
68890	5	54358
68891	5	54359
68892	5	54363
68893	5	54369
68894	5	54370
68895	4	54371
68896	5	54396
68897	5	54402
68898	4	54422
68899	5	54424
68900	3	2969
68901	4	54428
68902	4	54428
68903	4	54455
68904	4	54456
68905	3	54457
68906	4	54461
68907	4	54464
68908	4	54490
68909	4	54511
68910	4	54511
68911	4	54522
68912	4	54522
68913	4	54524
68914	4	54527
68915	5	54533
68916	5	54539
68917	5	54539
68918	5	54539
68919	4	54547
68920	4	54547
68921	4	54547
68922	4	54554
68923	4	54554
68924	5	54557
68925	3	54560
68926	4	54574
68927	5	54590
68928	5	54590
68929	5	54594
68930	4	54608
68931	4	54610
68932	4	54630
68933	3	54635
68934	4	54638
68935	4	54638
68936	5	54644
68937	4	54652
68938	4	54665
68939	4	54668
68940	4	54668
68941	1	1
68942	3	54656
68943	2	68941
68944	4	54681
68945	4	54681
68946	4	54681
68947	4	54681
68948	5	54682
68949	4	54684
68950	4	54684
68951	3.1	36044
68952	5	54692
68953	5	54692
68954	5	54693
68955	5	54697
68956	5	54703
68957	5	54703
68958	4	54723
68959	4	54723
68960	5	54729
68961	4	54745
68962	4	54750
