Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     17.78     0.00     4242     0.00     0.00  std::remove_reference<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}&)
  0.00     17.78     0.00     2121     0.00     0.01  Graph::removeEdge(int, int)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge const* const&)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Edge const&)#1})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>::_Iter_pred(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(Graph::removeEdge(int, int)::{lambda(Edge const&)#1})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>(Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3})
  0.00     17.78     0.00     2121     0.00     0.00  bool __gnu_cxx::operator==<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&)
  0.00     17.78     0.00     2121     0.00     0.00  SSSPTree::isTreeEdge(int, int) const
  0.00     17.78     0.00     2121     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::cbegin() const
  0.00     17.78     0.00     2121     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::erase(__gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >)
  0.00     17.78     0.00     2121     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::_M_erase(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >)
  0.00     17.78     0.00     2121     0.00     0.01  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__remove_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>)
  0.00     17.78     0.00     2121     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&)
  0.00     17.78     0.00     2121     0.00     0.01  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__find_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__find_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>, std::random_access_iterator_tag)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__find_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>)
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::__find_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}> >(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>, std::random_access_iterator_tag)
  0.00     17.78     0.00     2121     0.00     0.01  __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::remove_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1}>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Graph::removeEdge(int, int)::{lambda(Edge const&)#1})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#2})
  0.00     17.78     0.00     2121     0.00     0.00  __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > > std::remove_if<__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3}>(__gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, __gnu_cxx::__normal_iterator<Neighbor*, std::vector<Neighbor, std::allocator<Neighbor> > >, Graph::removeEdge(int, int)::{lambda(Neighbor const&)#3})
  0.00     17.78     0.00      133     0.00     0.00  int* std::__niter_base<int*>(int*)
  0.00     17.78     0.00      120     0.00     0.00  Edge* std::__niter_base<Edge*>(Edge*)
  0.00     17.78     0.00       92     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const
  0.00     17.78     0.00       90     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00     17.78     0.00       90     0.00     0.00  EdgeChange* std::__niter_base<EdgeChange*>(EdgeChange*)
  0.00     17.78     0.00       81     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::size() const
  0.00     17.78     0.00       72     0.00     0.00  __gnu_cxx::new_allocator<int>::_M_max_size() const
  0.00     17.78     0.00       61     0.00     0.00  std::vector<EdgeChange, std::allocator<EdgeChange> >::size() const
  0.00     17.78     0.00       60     0.00     0.00  __gnu_cxx::new_allocator<Edge>::_M_max_size() const
  0.00     17.78     0.00       60     0.00     0.00  __gnu_cxx::__normal_iterator<EdgeChange*, std::vector<EdgeChange, std::allocator<EdgeChange> > >::base() const
  0.00     17.78     0.00       56     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00     17.78     0.00       47     0.00     0.00  __gnu_cxx::new_allocator<int>::max_size() const
  0.00     17.78     0.00       47     0.00     0.00  std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  0.00     17.78     0.00       47     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00     17.78     0.00       46     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&)
  0.00     17.78     0.00       45     0.00     0.00  __gnu_cxx::new_allocator<EdgeChange>::_M_max_size() const
  0.00     17.78     0.00       44     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00     17.78     0.00       44     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00     17.78     0.00       42     0.00     0.00  std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  0.00     17.78     0.00       42     0.00     0.00  std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  0.00     17.78     0.00       42     0.00     0.00  int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  0.00     17.78     0.00       42     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  0.00     17.78     0.00       41     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator()
  0.00     17.78     0.00       40     0.00     0.00  __gnu_cxx::new_allocator<Edge>::max_size() const
  0.00     17.78     0.00       40     0.00     0.00  std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const
  0.00     17.78     0.00       40     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::max_size() const
  0.00     17.78     0.00       40     0.00     0.00  std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&)
  0.00     17.78     0.00       40     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&)
  0.00     17.78     0.00       40     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&)
  0.00     17.78     0.00       40     0.00     0.00  std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>)
  0.00     17.78     0.00       40     0.00     0.00  Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&)
  0.00     17.78     0.00       40     0.00     0.00  Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&)
  0.00     17.78     0.00       35     0.00     0.00  std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator()
  0.00     17.78     0.00       31     0.00     0.00  std::_Vector_base<EdgeChange, std::allocator<EdgeChange> >::_M_get_Tp_allocator() const
  0.00     17.78     0.00       30     0.00     0.00  __gnu_cxx::new_allocator<EdgeChange>::max_size() const
  0.00     17.78     0.00       30     0.00     0.00  std::vector<EdgeChange, std::allocator<EdgeChange> >::max_size() const
  0.00     17.78     0.00       30     0.00     0.00  std::allocator_traits<std::allocator<EdgeChange> >::max_size(std::allocator<EdgeChange> const&)
  0.00     17.78     0.00       30     0.00     0.00  std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_max_size(std::allocator<EdgeChange> const&)
  0.00     17.78     0.00       30     0.00     0.00  std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&)
  0.00     17.78     0.00       30     0.00     0.00  std::vector<EdgeChange, std::allocator<EdgeChange> >::_S_do_relocate(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&, std::integral_constant<bool, true>)
  0.00     17.78     0.00       30     0.00     0.00  EdgeChange* std::__relocate_a<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&)
  0.00     17.78     0.00       30     0.00     0.00  EdgeChange* std::__relocate_a_1<EdgeChange*, EdgeChange*, std::allocator<EdgeChange> >(EdgeChange*, EdgeChange*, EdgeChange*, std::allocator<EdgeChange>&)
  0.00     17.78     0.00       28     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00     17.78     0.00       25     0.00     0.00  __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long)
  0.00     17.78     0.00       25     0.00     0.00  __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*)
  0.00     17.78     0.00       25     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
  0.00     17.78     0.00       25     0.00     0.00  std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
  0.00     17.78     0.00       25     0.00     0.00  std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  0.00     17.78     0.00       23     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00     17.78     0.00       23     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00     17.78     0.00       23     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00     17.78     0.00       22     0.00     0.00  std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const
  0.00     17.78     0.00       22     0.00     0.00  std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&)
